,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Season
588,Lineups,-203115-1628420-,W. Barton - M. Morris,1610612743,DEN,40,25,15,0.625,15.1,5.5,4.0,4.5,15.4,4.6,3.9,4.8,15.2,653,435,3874,1286,485,665,805,525,659,3993,4128,4510,4328,2020-21
589,Lineups,-1629627-1630230-,Z. Williamson - N. Marshall,1610612740,NOP,18,9,9,0.5,15.1,4.7,4.4,4.7,19.5,5.0,2.9,4.5,14.0,1818,1654,2980,2032,1263,908,600,483,342,4134,3392,4421,4170,2020-21
590,Lineups,-202340-1626174-,A. Bradley - C. Wood,1610612745,HOU,15,2,13,0.133,15.0,6.4,3.7,3.9,16.8,6.4,3.4,5.9,15.9,2091,3361,3614,4385,1477,424,965,742,530,4594,3855,4763,4394,2020-21
591,Lineups,-2546-203918-,C. Anthony - R. Hood,1610612757,POR,37,22,15,0.595,15.0,4.8,3.2,3.1,8.3,5.0,5.4,3.6,15.0,762,595,3874,1520,556,895,1350,1154,2171,4135,4679,4059,4299,2020-21
592,Lineups,-1628407-1630175-,D. Bacon - C. Anthony,1610612753,ORL,45,11,34,0.244,15.0,4.4,4.5,3.5,13.5,4.7,3.8,5.0,16.0,482,1382,4985,4074,400,1060,572,916,897,4023,4064,4557,4400,2020-21
593,Lineups,-200768-1628449-,K. Lowry - C. Boucher,1610612761,TOR,40,12,28,0.3,15.0,5.9,3.8,4.7,13.6,5.4,5.1,3.6,12.7,653,1268,4842,3741,493,552,901,471,870,4339,4629,4053,3974,2020-21
594,Lineups,-1629652-1629676-,L. Dort - I. Roby,1610612760,OKC,43,13,30,0.302,15.0,4.6,3.3,3.1,14.8,6.1,5.0,4.1,14.9,560,1183,4900,3740,428,945,1239,1215,726,4532,4562,4310,4289,2020-21
595,Lineups,-1628964-1630181-,M. Bamba - R. Hampton,1610612753,ORL,21,5,16,0.238,15.0,3.8,4.1,3.5,15.2,4.2,4.6,5.3,16.3,1602,2414,4005,4084,1121,1470,746,907,674,3759,4457,4632,4438,2020-21
596,Lineups,-203090-1626158-,M. Harkless - R. Holmes,1610612758,SAC,20,9,11,0.45,15.0,6.2,3.5,5.3,18.6,4.9,5.4,4.0,16.7,1673,1654,3323,2703,1167,474,1115,340,385,4119,4675,4241,4464,2020-21
597,Lineups,-1626181-1628449-,N. Powell - C. Boucher,1610612761,TOR,41,16,25,0.39,15.0,5.6,4.3,4.4,13.4,5.1,4.7,3.6,12.9,621,960,4721,3170,465,617,654,550,898,4241,4466,4046,4022,2020-21
598,Lineups,-201939-1626172-,S. Curry - K. Looney,1610612744,GSW,54,32,22,0.593,15.0,6.5,4.5,5.6,14.1,6.0,4.6,4.2,13.7,230,205,4551,1535,260,410,572,290,819,4490,4451,4340,4137,2020-21
599,Lineups,-1626153-1629056-,D. Wright - T. Davis,1610612758,SAC,27,11,16,0.407,14.9,6.2,2.7,5.5,14.4,4.6,4.3,3.0,16.3,1217,1382,4005,3018,847,483,1797,307,770,3996,4324,3608,4436,2020-21
600,Lineups,-201609-203482-,G. Dragic - K. Olynyk,1610612748,MIA,27,14,13,0.519,14.9,5.4,3.0,3.2,13.3,4.5,4.3,3.5,11.9,1217,1113,3614,1993,842,677,1424,1088,924,3949,4343,4013,3812,2020-21
601,Lineups,-1628404-1629627-,J. Hart - Z. Williamson,1610612740,NOP,44,21,23,0.477,14.9,5.0,4.6,4.4,18.2,5.9,3.4,4.1,13.6,515,659,4617,2491,419,830,540,551,423,4457,3852,4305,4112,2020-21
602,Lineups,-1629650-1629676-,M. Brown - I. Roby,1610612760,OKC,29,6,23,0.207,14.9,3.4,5.4,2.9,14.9,7.8,3.8,5.3,15.7,1122,2171,4617,4181,779,1801,355,1421,721,4832,4079,4633,4374,2020-21
603,Lineups,-203090-1626153-,M. Harkless - D. Wright,1610612758,SAC,25,11,14,0.44,14.9,5.9,3.2,4.9,16.2,5.3,4.7,3.0,17.0,1343,1382,3738,2797,937,543,1333,432,570,4295,4479,3576,4494,2020-21
604,Lineups,-1627752-1629012-,T. Prince - C. Sexton,1610612739,CLE,27,8,19,0.296,14.9,4.4,4.1,3.1,17.6,5.3,3.4,4.6,16.3,1217,1806,4317,3780,843,1046,758,1209,472,4300,3836,4460,4436,2020-21
605,Lineups,-203952-1629308-,A. Wiggins - J. Toscano-Anderson,1610612744,GSW,47,25,22,0.532,14.8,5.5,2.8,4.7,14.0,5.0,3.9,4.1,13.7,421,435,4551,1920,378,647,1701,481,827,4146,4136,4304,4132,2020-21
606,Lineups,-1627747-1628410-,C. LeVert - E. Sumner,1610612754,IND,29,14,15,0.483,14.8,5.1,3.1,5.8,17.8,4.6,6.1,4.5,20.1,1122,1113,3874,2460,781,755,1370,264,457,3995,4797,4415,4704,2020-21
607,Lineups,-203469-1626179-,C. Zeller - T. Rozier,1610612766,CHA,45,20,25,0.444,14.8,5.2,4.5,4.9,16.0,5.9,3.7,4.3,14.9,482,713,4721,2736,407,728,581,432,593,4446,4041,4354,4285,2020-21
608,Lineups,-202683-1627884-,E. Kanter - D. Jones Jr.,1610612757,POR,54,30,24,0.556,14.8,3.8,5.3,3.4,13.2,4.2,3.8,4.5,15.0,230,251,4671,1734,269,1500,381,973,936,3787,4091,4421,4291,2020-21
609,Lineups,-203200-1629052-,J. Holiday - O. Brissett,1610612754,IND,16,8,8,0.5,14.8,5.0,3.7,6.0,16.3,4.2,5.8,4.9,19.9,1998,1806,2781,2032,1410,813,995,247,560,3750,4761,4544,4689,2020-21
610,Lineups,-204060-1628378-,J. Ingles - D. Mitchell,1610612762,UTA,48,34,14,0.708,14.8,4.4,4.4,3.6,13.6,5.2,3.6,4.0,15.3,386,155,3738,769,360,1060,619,872,885,4252,3963,4245,4332,2020-21
611,Lineups,-202695-1627826-,K. Leonard - I. Zubac,1610612746,LAC,52,36,16,0.692,14.8,5.1,3.7,3.5,13.4,5.3,3.2,3.6,14.1,281,114,4005,845,304,749,959,919,911,4292,3664,4071,4185,2020-21
612,Lineups,-1626162-1630164-,K. Oubre Jr. - J. Wiseman,1610612744,GSW,36,17,19,0.472,14.8,4.2,2.5,4.1,16.1,6.2,4.5,5.8,15.8,813,901,4317,2534,597,1159,1998,645,591,4552,4403,4729,4383,2020-21
613,Lineups,-1627783-1628449-,P. Siakam - C. Boucher,1610612761,TOR,47,19,28,0.404,14.8,5.9,4.5,4.6,15.2,4.4,4.7,3.1,13.0,421,766,4842,3033,377,538,580,495,694,3848,4468,3713,4032,2020-21
614,Lineups,-201939-203145-,S. Curry - K. Bazemore,1610612744,GSW,58,33,25,0.569,14.8,6.2,3.8,4.9,15.2,5.3,4.2,4.3,13.4,139,183,4721,1681,223,478,931,422,680,4318,4285,4377,4086,2020-21
615,Lineups,-203503-1628381-,T. Snell - J. Collins,1610612737,ATL,37,22,15,0.595,14.8,4.4,5.3,3.2,14.9,4.7,4.7,3.6,14.7,762,595,3874,1520,577,1057,395,1084,720,4013,4494,4047,4262,2020-21
616,Lineups,-203469-1630163-,C. Zeller - L. Ball,1610612766,CHA,32,14,18,0.438,14.7,6.1,3.8,5.4,16.8,6.1,3.8,4.3,15.8,986,1113,4220,2811,692,491,897,338,527,4533,4069,4352,4378,2020-21
617,Lineups,-1627761-1630273-,D. Bembry - F. Gillespie,1610612761,TOR,15,5,10,0.333,14.7,4.4,4.3,3.1,15.3,5.7,4.5,4.0,15.0,2091,2414,3150,3429,1498,1060,681,1183,672,4411,4391,4235,4293,2020-21
618,Lineups,-203926-1627763-,D. McDermott - M. Brogdon,1610612754,IND,50,25,25,0.5,14.7,5.2,4.2,4.2,16.5,4.8,3.5,3.7,15.4,329,435,4721,2032,328,708,723,610,551,4084,3874,4134,4340,2020-21
619,Lineups,-203926-204456-,D. McDermott - T. McConnell,1610612754,IND,61,29,32,0.475,14.7,5.9,4.2,5.2,18.4,5.3,5.1,3.8,16.1,84,286,4952,2512,198,545,703,355,396,4294,4621,4181,4410,2020-21
620,Lineups,-202339-1630230-,E. Bledsoe - N. Marshall,1610612740,NOP,24,9,15,0.375,14.7,4.3,4.0,4.3,18.0,5.2,2.8,4.7,15.4,1405,1654,3874,3233,989,1116,824,564,442,4278,3232,4481,4341,2020-21
621,Lineups,-202066-1628976-,G. Temple - W. Carter Jr.,1610612741,CHI,24,12,12,0.5,14.7,5.2,4.2,4.7,15.5,6.0,4.1,3.7,15.1,1405,1268,3486,2032,986,742,709,476,644,4478,4262,4118,4304,2020-21
622,Lineups,-1628367-1630180-,J. Jackson - S. Bey,1610612765,DET,56,15,41,0.268,14.7,5.3,3.7,3.4,15.5,5.7,3.8,3.8,16.0,184,1034,5019,3908,244,694,991,980,649,4419,4049,4186,4406,2020-21
623,Lineups,-1628370-1628970-,M. Monk - M. Bridges,1610612766,CHA,35,17,18,0.486,14.7,6.3,3.9,3.7,14.3,5.0,3.6,3.6,14.4,859,901,4220,2441,619,459,880,811,777,4162,3967,4048,4238,2020-21
624,Lineups,-203486-1630165-,M. Plumlee - K. Hayes,1610612765,DET,10,1,9,0.1,14.7,4.9,3.2,3.5,14.8,6.6,2.5,5.0,14.4,2729,3830,2980,4445,1931,856,1292,882,733,4629,2893,4550,4236,2020-21
625,Lineups,-201152-203107-,T. Young - T. Satoransky,1610612741,CHI,55,24,31,0.436,14.7,4.6,3.6,4.0,17.4,4.6,3.5,3.2,16.0,207,488,4926,2829,261,961,1026,719,494,3999,3902,3762,4397,2020-21
626,Lineups,-1627742-1630230-,B. Ingram - N. Marshall,1610612740,NOP,15,8,7,0.533,14.6,5.5,3.3,4.4,17.8,5.5,2.7,3.6,14.5,2091,1806,2536,1901,1509,667,1247,552,454,4348,3122,4078,4242,2020-21
627,Lineups,-2546-203468-,C. Anthony - C. McCollum,1610612757,POR,44,25,19,0.568,14.6,4.6,4.8,4.5,11.2,3.6,3.6,3.6,14.3,515,435,4317,1683,433,970,493,524,1357,3333,3945,4075,4224,2020-21
628,Lineups,-1629012-1629731-,C. Sexton - D. Wade,1610612739,CLE,45,13,32,0.289,14.6,4.4,3.4,2.9,14.0,5.7,3.2,4.0,16.0,482,1183,4952,3805,417,1043,1181,1425,820,4407,3694,4230,4400,2020-21
629,Lineups,-202326-203506-,D. Cousins - V. Oladipo,1610612745,HOU,11,5,6,0.455,14.6,5.2,1.6,2.3,12.2,2.7,2.4,4.5,11.1,2575,2414,2314,2659,1850,739,3278,1965,1114,2391,2764,4430,3614,2020-21
630,Lineups,-1627863-1628425-,D. House Jr. - S. Brown,1610612745,HOU,29,7,22,0.241,14.6,6.4,2.7,2.8,12.4,6.1,3.6,5.1,14.5,1122,1980,4551,4078,798,438,1870,1452,1089,4534,3986,4593,4245,2020-21
631,Lineups,-1626163-1629028-,F. Kaminsky - D. Ayton,1610612756,PHX,15,11,4,0.733,14.6,2.8,3.8,3.9,18.4,5.5,4.5,5.3,15.4,2091,1382,1704,630,1510,2329,934,771,401,4348,4391,4624,4345,2020-21
632,Lineups,-1628977-1630197-,H. Diallo - A. Pokusevski,1610612760,OKC,17,7,10,0.412,14.6,3.8,3.5,3.9,14.2,6.0,4.9,2.4,14.8,1892,1980,3150,2984,1365,1464,1105,739,786,4489,4554,3079,4274,2020-21
633,Lineups,-201145-1627747-,J. Green - C. LeVert,1610612751,BKN,12,6,6,0.5,14.6,6.8,2.8,3.5,14.4,6.8,5.3,4.7,15.2,2453,2171,2314,2032,1762,364,1727,932,773,4676,4665,4481,4311,2020-21
634,Lineups,-201949-1629627-,J. Johnson - Z. Williamson,1610612740,NOP,13,6,7,0.462,14.6,4.1,5.3,2.7,17.9,6.0,3.8,3.5,13.6,2319,2171,2536,2609,1678,1252,379,1534,450,4483,4084,4005,4110,2020-21
635,Lineups,-1628383-1628425-,J. Patton - S. Brown,1610612745,HOU,10,0,10,0.0,14.6,5.5,2.9,3.7,14.6,4.3,4.0,3.4,14.4,2729,4481,3150,4481,1935,667,1586,809,757,3789,4146,3967,4236,2020-21
636,Lineups,-1629650-1630197-,M. Brown - A. Pokusevski,1610612760,OKC,34,7,27,0.206,14.6,3.6,4.4,2.8,15.2,7.7,3.5,4.6,16.2,892,1980,4812,4182,645,1642,645,1451,680,4815,3921,4435,4417,2020-21
637,Lineups,-203999-1630267-,N. Jokic - F. Campazzo,1610612743,DEN,58,39,19,0.672,14.6,4.9,4.7,3.4,15.2,4.5,3.1,3.5,13.1,139,70,4317,924,229,831,506,950,676,3932,3627,4018,4046,2020-21
638,Lineups,-1628396-1629660-,T. Bradley - T. Jerome,1610612760,OKC,17,1,16,0.059,14.6,4.4,5.1,3.1,15.9,7.0,5.5,3.4,14.7,1892,3830,4005,4476,1368,1093,421,1192,614,4705,4696,3935,4261,2020-21
639,Lineups,-203082-1626184-,T. Ross - C. Randle,1610612753,ORL,14,5,9,0.357,14.6,3.0,2.6,2.5,8.4,3.9,4.1,3.9,12.6,2211,2414,2980,3361,1595,2063,1943,1722,2149,3536,4184,4211,3961,2020-21
640,Lineups,-203382-1627783-,A. Baynes - P. Siakam,1610612761,TOR,39,16,23,0.41,14.5,5.9,3.9,4.5,13.0,5.1,4.3,4.2,12.6,693,960,4617,3004,540,530,846,528,956,4174,4351,4325,3957,2020-21
641,Lineups,-202340-203482-,A. Bradley - K. Olynyk,1610612745,HOU,17,2,15,0.118,14.5,5.2,3.9,2.8,16.9,6.4,3.6,4.9,16.0,1892,3361,3874,4425,1372,725,872,1466,520,4601,3987,4534,4399,2020-21
642,Lineups,-201571-203482-,D. Augustin - K. Olynyk,1610612745,HOU,15,3,12,0.2,14.5,4.7,3.6,3.0,15.4,6.0,5.4,3.6,17.8,2091,3021,3486,4184,1512,935,1046,1218,659,4485,4680,4055,4561,2020-21
643,Lineups,-1628415-1628991-,D. Brooks - J. Jackson Jr.,1610612763,MEM,11,4,7,0.364,14.5,5.4,3.5,6.4,19.0,6.1,3.4,3.4,13.6,2575,2667,2536,3311,1856,679,1114,198,370,4503,3829,3942,4122,2020-21
644,Lineups,-202683-203496-,E. Kanter - R. Covington,1610612757,POR,70,42,28,0.6,14.5,4.3,5.7,3.0,13.5,4.2,3.7,4.4,14.9,3,36,4842,1412,153,1123,305,1345,894,3738,4024,4380,4286,2020-21
645,Lineups,-1629676-1630197-,I. Roby - A. Pokusevski,1610612760,OKC,33,10,23,0.303,14.5,3.9,3.0,3.2,13.1,7.7,3.7,3.7,15.6,935,1502,4617,3739,678,1374,1541,1090,950,4822,3996,4093,4360,2020-21
646,Lineups,-1629676-1630177-,I. Roby - T. Maledon,1610612760,OKC,55,17,38,0.309,14.5,4.0,4.0,3.1,14.3,6.8,4.0,4.3,15.5,207,901,5011,3700,273,1360,829,1161,778,4672,4167,4360,4353,2020-21
647,Lineups,-203210-1628420-,J. Green - M. Morris,1610612743,DEN,33,21,12,0.636,14.5,5.7,4.4,2.9,13.1,4.5,3.3,3.5,13.3,935,659,3486,1228,680,587,619,1377,950,3926,3707,4014,4070,2020-21
648,Lineups,-1626162-1629308-,K. Oubre Jr. - J. Toscano-Anderson,1610612744,GSW,32,15,17,0.469,14.5,4.9,2.5,5.0,13.8,6.0,3.5,4.7,13.9,986,1034,4113,2561,703,851,2092,412,842,4487,3867,4471,4165,2020-21
649,Lineups,-101150-1627826-,L. Williams - I. Zubac,1610612746,LAC,42,26,16,0.619,14.5,4.3,4.1,3.7,12.9,4.9,4.0,4.1,14.2,594,403,4005,1331,476,1098,726,812,993,4122,4168,4311,4186,2020-21
650,Lineups,-1628970-1629023-,M. Bridges - P. Washington,1610612766,CHA,58,29,29,0.5,14.5,5.2,3.6,3.8,13.2,4.4,3.8,3.7,14.8,139,286,4871,2032,233,709,1037,793,936,3876,4099,4091,4277,2020-21
651,Lineups,-203521-1627752-,M. Dellavedova - T. Prince,1610612739,CLE,11,4,7,0.364,14.5,4.8,3.2,3.9,15.5,4.0,2.9,3.0,13.8,2575,2667,2536,3311,1859,888,1313,766,652,3571,3413,3608,4147,2020-21
652,Lineups,-202694-202704-,M. Morris Sr. - R. Jackson,1610612746,LAC,50,33,17,0.66,14.5,4.2,3.6,3.2,12.9,4.9,3.5,4.3,14.3,329,183,4113,1130,343,1154,1057,1100,983,4114,3874,4376,4232,2020-21
653,Lineups,-202696-203107-,N. Vucevic - T. Satoransky,1610612741,CHI,24,11,13,0.458,14.5,3.9,4.3,3.2,16.0,5.0,3.0,3.4,15.9,1405,1382,3614,2642,1008,1411,677,1135,602,4169,3466,3953,4386,2020-21
654,Lineups,-203497-203903-,R. Gobert - J. Clarkson,1610612762,UTA,67,49,18,0.731,14.5,4.6,4.0,3.5,14.0,5.2,3.6,3.6,13.6,20,5,4220,649,170,956,828,915,826,4277,3939,4067,4126,2020-21
655,Lineups,-201937-1630183-,R. Rubio - J. McDaniels,1610612750,MIN,54,18,36,0.333,14.5,6.3,4.1,4.3,14.8,5.1,4.3,4.5,14.7,230,830,4998,3429,287,457,750,570,728,4243,4348,4433,4269,2020-21
656,Lineups,-203082-1628407-,T. Ross - D. Bacon,1610612753,ORL,39,11,28,0.282,14.5,4.2,4.2,2.6,11.1,4.7,3.4,4.3,14.1,693,1382,4842,3869,538,1170,699,1645,1386,4011,3775,4350,4182,2020-21
657,Lineups,-202709-203924-,C. Joseph - J. Grant,1610612765,DET,14,4,10,0.286,14.4,3.0,3.8,2.5,15.1,4.1,3.8,2.6,17.4,2211,2667,3150,3808,1605,2210,893,1722,701,3717,4049,3258,4527,2020-21
658,Lineups,-1627827-1628973-,D. Finney-Smith - J. Brunson,1610612742,DAL,60,36,24,0.6,14.4,4.6,4.1,3.6,13.3,4.2,3.1,3.2,11.5,96,114,4671,1412,219,964,757,867,919,3766,3586,3778,3722,2020-21
659,Lineups,-201565-1628367-,D. Rose - J. Jackson,1610612765,DET,13,4,9,0.308,14.4,5.9,3.1,4.0,13.2,6.7,4.1,3.1,15.4,2319,2667,2980,3701,1699,540,1391,725,931,4654,4276,3742,4350,2020-21
660,Lineups,-203925-1628971-,J. Harris - B. Brown,1610612751,BKN,57,40,17,0.702,14.4,5.0,3.6,4.8,15.2,5.0,4.5,3.8,13.5,160,54,4113,795,248,796,1017,455,679,4154,4399,4171,4108,2020-21
661,Lineups,-1628404-1630184-,J. Hart - K. Lewis Jr.,1610612740,NOP,28,12,16,0.429,14.4,4.7,4.2,4.5,16.8,6.2,3.2,3.7,13.2,1168,1268,4005,2856,836,934,721,529,525,4539,3653,4110,4048,2020-21
662,Lineups,-203200-204456-,J. Holiday - T. McConnell,1610612754,IND,68,32,36,0.471,14.4,6.0,3.6,5.1,16.2,4.8,4.5,3.9,15.7,11,205,4998,2539,164,523,1041,376,569,4070,4418,4220,4375,2020-21
663,Lineups,-200768-203382-,K. Lowry - A. Baynes,1610612761,TOR,37,12,25,0.324,14.4,5.6,3.3,4.1,13.0,5.1,4.1,4.4,12.1,762,1268,4721,3662,599,629,1271,639,957,4251,4184,4388,3841,2020-21
664,Lineups,-1630231-1630237-,K. Martin Jr. - A. Lamb,1610612745,HOU,23,3,20,0.13,14.4,4.8,4.5,3.3,12.3,4.8,2.7,3.0,17.4,1457,3021,4400,4388,1065,885,566,1063,1096,4085,3177,3598,4525,2020-21
665,Lineups,-201144-204060-,M. Conley - J. Ingles,1610612762,UTA,46,32,14,0.696,14.4,4.9,3.9,3.5,13.3,4.4,3.8,3.6,13.0,449,205,3738,832,415,834,869,882,922,3902,4096,4062,4023,2020-21
666,Lineups,-202696-1626184-,N. Vucevic - C. Randle,1610612753,ORL,14,4,10,0.286,14.4,2.1,3.0,3.3,9.7,4.8,1.7,4.1,13.5,2211,2667,3150,3808,1613,3079,1568,1016,1738,4057,1767,4248,4092,2020-21
667,Lineups,-1629060-1630166-,R. Hachimura - D. Avdija,1610612764,WAS,42,22,20,0.524,14.4,5.8,3.1,3.0,15.7,5.1,3.8,3.8,15.2,594,595,4400,1959,480,576,1375,1304,626,4239,4068,4174,4326,2020-21
668,Lineups,-203952-1626172-,A. Wiggins - K. Looney,1610612744,GSW,60,33,27,0.55,14.3,5.3,4.0,4.7,13.1,5.3,4.4,4.1,13.3,96,183,4812,1789,222,704,804,482,949,4310,4364,4303,4082,2020-21
669,Lineups,-1626174-1628425-,C. Wood - S. Brown,1610612745,HOU,26,9,17,0.346,14.3,5.1,3.3,3.7,13.2,5.5,4.5,5.4,14.0,1274,1654,4113,3413,940,757,1246,837,936,4344,4412,4660,4179,2020-21
670,Lineups,-1626153-1630180-,D. Wright - S. Bey,1610612765,DET,30,8,22,0.267,14.3,4.3,3.9,3.0,13.2,4.9,3.6,3.7,16.8,1069,1806,4551,3909,783,1112,848,1308,936,4128,3965,4143,4477,2020-21
671,Lineups,-1628977-1630177-,H. Diallo - T. Maledon,1610612760,OKC,26,11,15,0.423,14.3,5.0,3.2,3.4,12.9,6.8,3.9,2.6,14.7,1274,1382,3874,2915,941,816,1356,975,979,4664,4125,3233,4271,2020-21
672,Lineups,-201935-1629013-,J. Harden - L. Shamet,1610612751,BKN,27,21,6,0.778,14.3,5.0,3.4,3.3,13.7,4.7,4.7,4.6,15.3,1217,659,2314,460,892,824,1192,1034,853,4028,4474,4460,4334,2020-21
673,Lineups,-201950-1626192-,J. Holiday - P. Connaughton,1610612749,MIL,55,38,17,0.691,14.3,4.7,4.6,3.5,14.9,4.0,3.9,3.1,10.5,207,84,4113,863,286,920,539,903,718,3571,4131,3739,3459,2020-21
674,Lineups,-1628367-1630165-,J. Jackson - K. Hayes,1610612765,DET,19,5,14,0.263,14.3,5.4,3.7,3.3,15.7,5.9,3.3,3.1,14.3,1748,2414,3738,3933,1261,678,960,1033,633,4465,3706,3727,4226,2020-21
675,Lineups,-1628366-1628404-,L. Ball - J. Hart,1610612740,NOP,38,16,22,0.421,14.3,3.8,4.8,4.7,14.2,5.9,3.8,3.4,12.9,722,960,4551,2927,580,1465,475,485,784,4452,4066,3910,4013,2020-21
676,Lineups,-2544-1626149-,L. James - M. Harrell,1610612747,LAL,44,29,15,0.659,14.3,5.0,4.2,4.5,15.2,5.0,3.9,3.4,13.2,515,286,3874,1131,446,802,697,520,675,4142,4114,3942,4048,2020-21
677,Lineups,-1627736-1629675-,M. Beasley - N. Reid,1610612750,MIN,35,7,28,0.2,14.3,5.1,4.1,3.6,15.0,4.7,4.5,4.1,16.0,859,1980,4842,4184,644,751,754,841,707,4050,4391,4316,4407,2020-21
678,Lineups,-203506-1628425-,V. Oladipo - S. Brown,1610612745,HOU,18,4,14,0.222,14.3,5.2,3.4,4.1,13.2,3.2,4.3,3.2,14.1,1818,2667,3738,4122,1328,728,1192,636,936,2950,4348,3800,4181,2020-21
679,Lineups,-1628369-1629057-,J. Tatum - R. Williams III,1610612738,BOS,49,28,21,0.571,14.2,6.2,5.3,3.9,15.1,4.4,4.3,3.3,12.1,362,329,4478,1624,379,480,387,736,698,3901,4352,3862,3843,2020-21
680,Lineups,-1628384-1628449-,O. Anunoby - C. Boucher,1610612761,TOR,38,17,21,0.447,14.2,5.6,3.9,5.2,13.6,4.4,4.1,2.7,11.6,722,901,4478,2728,590,621,857,362,877,3886,4257,3375,3734,2020-21
681,Lineups,-201566-203526-,R. Westbrook - R. Neto,1610612764,WAS,57,27,30,0.474,14.2,5.3,3.7,3.9,15.9,4.9,3.9,2.6,14.4,160,370,4900,2518,262,707,988,737,613,4097,4124,3308,4234,2020-21
682,Lineups,-1627752-1629636-,T. Prince - D. Garland,1610612739,CLE,27,8,19,0.296,14.2,4.7,3.3,4.0,14.6,4.5,3.7,3.8,16.4,1217,1806,4317,3780,908,908,1282,713,762,3936,4012,4161,4440,2020-21
683,Lineups,-201933-203925-,B. Griffin - J. Harris,1610612751,BKN,23,15,8,0.652,14.1,4.9,3.7,3.5,13.0,3.9,4.0,3.3,13.0,1457,1034,2781,1155,1094,834,957,906,977,3518,4158,3879,4035,2020-21
684,Lineups,-201942-201988-,D. DeRozan - P. Mills,1610612759,SAS,59,27,32,0.458,14.1,4.5,3.7,3.2,12.7,4.4,3.9,3.6,15.3,114,370,4952,2646,238,1021,983,1117,1028,3889,4112,4061,4333,2020-21
685,Lineups,-201145-1628386-,J. Green - J. Allen,1610612751,BKN,12,6,6,0.5,14.1,6.6,3.0,4.2,14.0,6.3,4.1,4.4,15.2,2453,2171,2314,2032,1804,395,1576,597,823,4575,4184,4390,4311,2020-21
686,Lineups,-202322-202326-,J. Wall - D. Cousins,1610612745,HOU,18,8,10,0.444,14.1,5.2,3.2,2.8,13.4,4.6,3.2,4.2,12.4,1818,1806,3150,2736,1346,711,1361,1502,905,3996,3629,4333,3915,2020-21
687,Lineups,-1626149-1629659-,M. Harrell - T. Horton-Tucker,1610612747,LAL,60,36,24,0.6,14.1,5.0,3.5,4.1,16.1,5.4,3.8,3.4,13.5,96,114,4671,1412,228,804,1108,644,589,4323,4056,3948,4099,2020-21
688,Lineups,-202340-1629645-,A. Bradley - K. Porter Jr.,1610612745,HOU,16,2,14,0.125,14.0,5.4,3.5,2.5,14.8,6.2,3.7,4.9,15.3,1998,3361,3738,4390,1479,676,1063,1722,729,4545,4006,4533,4338,2020-21
689,Lineups,-203085-1630193-,A. Rivers - I. Quickley,1610612752,NYK,19,9,10,0.474,14.0,4.6,3.3,1.3,11.7,4.1,4.2,2.6,13.3,1748,1654,3150,2518,1286,969,1291,3352,1238,3597,4286,3267,4081,2020-21
690,Lineups,-2730-1629003-,D. Howard - S. Milton,1610612755,PHI,60,43,17,0.717,14.0,4.4,4.8,3.4,14.3,5.1,3.9,4.4,13.6,96,27,4113,715,232,1060,494,999,775,4238,4128,4401,4111,2020-21
691,Lineups,-1628372-1630180-,D. Smith Jr. - S. Bey,1610612765,DET,20,6,14,0.3,14.0,4.6,3.2,3.2,12.8,5.2,3.5,3.3,15.2,1673,2171,3738,3741,1238,957,1339,1118,1017,4273,3897,3863,4311,2020-21
692,Lineups,-1629630-1629634-,J. Morant - B. Clarke,1610612763,MEM,51,28,23,0.549,14.0,5.9,4.0,5.6,17.7,4.1,4.1,4.1,13.6,302,329,4617,1798,349,533,808,289,466,3723,4267,4314,4121,2020-21
693,Lineups,-201566-201577-,R. Westbrook - R. Lopez,1610612764,WAS,63,30,33,0.476,14.0,4.7,3.9,3.4,15.0,4.7,3.5,2.7,12.8,64,251,4970,2496,205,927,870,998,712,4021,3893,3385,3997,2020-21
694,Lineups,-1627752-1628386-,T. Prince - J. Allen,1610612751,BKN,12,6,6,0.5,14.0,6.0,3.5,5.5,13.8,6.0,5.5,4.6,13.0,2453,2171,2314,2032,1815,522,1139,305,839,4478,4698,4435,4030,2020-21
695,Lineups,-2738-201609-,A. Iguodala - G. Dragic,1610612748,MIA,43,28,15,0.651,13.9,5.1,2.4,3.1,11.0,5.1,3.6,2.5,12.3,560,329,3874,1160,500,757,2250,1181,1398,4174,3962,3115,3903,2020-21
696,Lineups,-202954-1626179-,B. Wanamaker - T. Rozier,1610612766,CHA,18,9,9,0.5,13.9,4.3,4.4,2.7,14.0,5.3,5.1,4.3,12.7,1818,1654,2980,2032,1360,1103,619,1546,828,4300,4578,4374,3986,2020-21
